"ï.¿location"	"subject"	"measure"	"time"	"value"	"Country"
"BEL"	"DEATH"	"1000000HAB"	2015	64.86	"Belgium"
"BEL"	"DEATH"	"1000000HAB"	2012	69.19	"Belgium"
"BEL"	"DEATH"	"1000000HAB"	2010	77.19	"Belgium"
"BEL"	"DEATH"	"1000000VEH"	2009	143.42	"Belgium"
"BEL"	"DEATH"	"NBR"	2016	637	"Belgium"
"BEL"	"DEATH"	"1000000VEH"	2004	191.85	"Belgium"
"BEL"	"DEATH"	"1000000HAB"	2008	88.14	"Belgium"
"BEL"	"ACCIDENTCASUAL"	"NBR"	2002	47619	"Belgium"
"BEL"	"DEATH"	"1000000HAB"	2014	64.73	"Belgium"
"BEL"	"DEATH"	"1000000HAB"	2013	64.74	"Belgium"
"BEL"	"DEATH"	"1000000HAB"	2011	78.02	"Belgium"
"BEL"	"ACCIDENTCASUAL"	"NBR"	2005	49307	"Belgium"
"BEL"	"DEATH"	"1000000VEH"	2003	203.34	"Belgium"
"BEL"	"INJURE"	"NBR"	2009	62720	"Belgium"
"BEL"	"DEATH"	"1000000VEH"	2015	102.02	"Belgium"
"BEL"	"ACCIDENTCASUAL"	"NBR"	2007	49794	"Belgium"
"BEL"	"DEATH"	"1000000VEH"	2006	171.01	"Belgium"
"BEL"	"ACCIDENTCASUAL"	"NBR"	2008	48827	"Belgium"
"BEL"	"ACCIDENTCASUAL"	"NBR"	2006	49171	"Belgium"
"BEL"	"DEATH"	"1000000VEH"	2014	102.74	"Belgium"
"BEL"	"DEATH"	"1000000HAB"	2009	87.34	"Belgium"
"BEL"	"DEATH"	"1000000VEH"	2013	103.52	"Belgium"
"BEL"	"INJURE"	"NBR"	2011	62861	"Belgium"
"BEL"	"INJURE"	"NBR"	2012	57763	"Belgium"
"BGR"	"DEATH"	"NBR"	2010	776	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2009	901	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2015	7225	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2010	6609	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2005	957	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2015	708	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2014	7018	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2012	6717	"Bulgaria"
"BGR"	"DEATH"	"1000000VEH"	2014	181.24	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2003	960	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2008	1061	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2012	601	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2009	7068	"Bulgaria"
"BGR"	"DEATH"	"1000000VEH"	2013	171.56	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2011	657	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2016	7404	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2005	10112	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2016	708	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2002	121.88	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2004	943	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2013	7015	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2008	8045	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2001	126.06	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2015	98.63	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2016	9374	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2006	8222	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2012	82.26	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2014	660	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2013	601	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2011	6639	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2007	8010	"Bulgaria"
"BGR"	"DEATH"	"1000000VEH"	2012	178.34	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2001	1011	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2004	9308	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2011	89.41	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2014	8639	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2000	8030	"Bulgaria"
"BGR"	"DEATH"	"1000000VEH"	2006	492.42	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2007	1006	"Bulgaria"
"BGR"	"DEATH"	"1000000VEH"	2005	309.46	"Bulgaria"
"BGR"	"DEATH"	"1000000VEH"	2004	318.01	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2000	123.87	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2002	959	"Bulgaria"
"BGR"	"DEATH"	"1000000VEH"	2007	404.78	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2000	1012	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2015	8971	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2006	10215	"Bulgaria"
"BGR"	"DEATH"	"NBR"	2006	1043	"Bulgaria"
"BGR"	"DEATH"	"1000000VEH"	2011	203.34	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2001	6709	"Bulgaria"
"BGR"	"DEATH"	"1000000VEH"	2009	301.14	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2014	91.36	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2005	123.65	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2013	82.72	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2010	104.93	"Bulgaria"
"BGR"	"DEATH"	"1000000VEH"	2008	375.34	"Bulgaria"
"BGR"	"DEATH"	"1000000VEH"	2010	249.04	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2009	8674	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2000	6886	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2012	8193	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2013	8775	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2004	7612	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2009	121.03	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2004	121.19	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2001	7984	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2005	8224	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2003	122.71	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2008	141.61	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2011	8301	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2006	135.47	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2003	8488	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2003	6997	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2010	8078	"Bulgaria"
"BGR"	"DEATH"	"1000000HAB"	2007	133.33	"Bulgaria"
"BGR"	"ACCIDENTCASUAL"	"NBR"	2002	6769	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2007	9827	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2002	8100	"Bulgaria"
"BGR"	"INJURE"	"NBR"	2008	9952	"Bulgaria"
"BIH"	"DEATH"	"NBR"	2009	382	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"NBR"	2003	460	"Bosnia-Herzegovina"
"BIH"	"INJURE"	"NBR"	2007	11890	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"1000000HAB"	2007	111.97	"Bosnia-Herzegovina"
"BIH"	"INJURE"	"NBR"	2009	11052	"Bosnia-Herzegovina"
"BIH"	"ACCIDENTCASUAL"	"NBR"	2005	35233	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"NBR"	2008	434	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"1000000HAB"	2008	113.03	"Bosnia-Herzegovina"
"BIH"	"INJURE"	"NBR"	2008	11884	"Bosnia-Herzegovina"
"BIH"	"INJURE"	"NBR"	2006	9994	"Bosnia-Herzegovina"
"BIH"	"ACCIDENTCASUAL"	"NBR"	2009	40237	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"1000000HAB"	2013	87.35	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"1000000HAB"	2009	99.54	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"1000000HAB"	2005	100.17	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"NBR"	2007	430	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"1000000HAB"	2003	120.5	"Bosnia-Herzegovina"
"BIH"	"ACCIDENTCASUAL"	"NBR"	2008	40859	"Bosnia-Herzegovina"
"BIH"	"ACCIDENTCASUAL"	"NBR"	2007	39899	"Bosnia-Herzegovina"
"BIH"	"ACCIDENTCASUAL"	"NBR"	2012	34884	"Bosnia-Herzegovina"
"BIH"	"ACCIDENTCASUAL"	"NBR"	2003	35658	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"1000000HAB"	2004	114.22	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"1000000HAB"	2006	104.99	"Bosnia-Herzegovina"
"BIH"	"ACCIDENTCASUAL"	"NBR"	2006	36090	"Bosnia-Herzegovina"
"BIH"	"INJURE"	"NBR"	2011	10039	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"1000000HAB"	2011	92.89	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"1000000HAB"	2012	79.14	"Bosnia-Herzegovina"
"BIH"	"ACCIDENTCASUAL"	"NBR"	2011	37928	"Bosnia-Herzegovina"
"BIH"	"INJURE"	"NBR"	2013	9718	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"NBR"	2005	384	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"NBR"	2006	403	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"NBR"	2004	437	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"NBR"	2013	334	"Bosnia-Herzegovina"
"BIH"	"ACCIDENTCASUAL"	"NBR"	2004	36367	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"NBR"	2012	303	"Bosnia-Herzegovina"
"BIH"	"ACCIDENTCASUAL"	"NBR"	2013	35725	"Bosnia-Herzegovina"
"BIH"	"INJURE"	"NBR"	2012	9175	"Bosnia-Herzegovina"
"BIH"	"DEATH"	"NBR"	2011	356	"Bosnia-Herzegovina"
"BLR"	"INJURE"	"NBR"	2006	8832	"Belarus"
"BLR"	"DEATH"	"NBR"	2005	1673	"Belarus"
"BLR"	"DEATH"	"NBR"	2004	1688	"Belarus"
"BLR"	"DEATH"	"NBR"	2000	1594	"Belarus"
"BLR"	"INJURE"	"NBR"	2003	7362	"Belarus"
"BLR"	"DEATH"	"NBR"	2003	1763	"Belarus"
"BLR"	"INJURE"	"NBR"	2000	6494	"Belarus"
"BLR"	"INJURE"	"NBR"	2005	8047	"Belarus"
"BLR"	"ACCIDENTCASUAL"	"NBR"	2001	6327	"Belarus"
"BLR"	"DEATH"	"NBR"	2006	1726	"Belarus"
"BLR"	"DEATH"	"NBR"	2007	1518	"Belarus"
"BLR"	"DEATH"	"NBR"	2002	1728	"Belarus"
"BLR"	"ACCIDENTCASUAL"	"NBR"	2000	6410	"Belarus"
"BLR"	"INJURE"	"NBR"	2001	6401	"Belarus"
"BLR"	"ACCIDENTCASUAL"	"NBR"	2009	6739	"Belarus"
"BLR"	"ACCIDENTCASUAL"	"NBR"	2005	7717	"Belarus"
"BLR"	"DEATH"	"1000000HAB"	2007	158.79	"Belarus"
"BLR"	"DEATH"	"1000000HAB"	2002	175.16	"Belarus"
"BLR"	"DEATH"	"1000000HAB"	2009	139.06	"Belarus"
"BLR"	"INJURE"	"NBR"	2004	7522	"Belarus"
"BLR"	"ACCIDENTCASUAL"	"NBR"	2003	7193	"Belarus"
"BLR"	"INJURE"	"NBR"	2007	8037	"Belarus"
"BLR"	"ACCIDENTCASUAL"	"NBR"	2008	7238	"Belarus"
"BLR"	"DEATH"	"1000000HAB"	2005	173.13	"Belarus"
"BLR"	"INJURE"	"NBR"	2002	7472	"Belarus"
"BLR"	"DEATH"	"1000000HAB"	2004	173.48	"Belarus"
"BLR"	"DEATH"	"1000000HAB"	2001	160.56	"Belarus"
"BLR"	"DEATH"	"NBR"	2001	1594	"Belarus"
"BLR"	"ACCIDENTCASUAL"	"NBR"	2002	7204	"Belarus"
"BLR"	"DEATH"	"1000000HAB"	2006	179.72	"Belarus"
"BLR"	"DEATH"	"NBR"	2008	1564	"Belarus"
"BLR"	"ACCIDENTCASUAL"	"NBR"	2007	7501	"Belarus"
"BLR"	"DEATH"	"1000000HAB"	2003	179.95	"Belarus"
"BLR"	"ACCIDENTCASUAL"	"NBR"	2006	8283	"Belarus"
"BLR"	"ACCIDENTCASUAL"	"NBR"	2004	7218	"Belarus"
"BLR"	"DEATH"	"1000000HAB"	2008	164.15	"Belarus"
"BLR"	"INJURE"	"NBR"	2008	7494	"Belarus"
"BLR"	"INJURE"	"NBR"	2009	7283	"Belarus"
"BLR"	"DEATH"	"NBR"	2009	1322	"Belarus"
"BLR"	"DEATH"	"1000000HAB"	2000	159.32	"Belarus"
"CAN"	"DEATH"	"1000000HAB"	2014	51.6	"Canada"
"CAN"	"INJURE"	"NBR"	2013	164493	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2000	94.38	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2013	84.8	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2010	125636	"Canada"
"CAN"	"INJURE"	"NBR"	2001	216542	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2012	59.82	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2014	77.92	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2012	92.95	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2011	90.93	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2013	55.5	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2011	58.91	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2002	156.9	"Canada"
"CAN"	"DEATH"	"NBR"	2013	1954	"Canada"
"CAN"	"INJURE"	"NBR"	2000	222848	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2012	124500	"Canada"
"CAN"	"DEATH"	"NBR"	2014	1852	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2001	152.36	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2007	141070	"Canada"
"CAN"	"DEATH"	"NBR"	2000	2904	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2011	124199	"Canada"
"CAN"	"INJURE"	"NBR"	2007	192745	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2013	122101	"Canada"
"CAN"	"INJURE"	"NBR"	2011	167741	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2003	87.67	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2006	145103	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2010	65.81	"Canada"
"CAN"	"INJURE"	"NBR"	2009	170770	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2010	102.44	"Canada"
"CAN"	"DEATH"	"NBR"	2002	2921	"Canada"
"CAN"	"DEATH"	"NBR"	2001	2758	"Canada"
"CAN"	"DEATH"	"NBR"	2011	2023	"Canada"
"CAN"	"INJURE"	"NBR"	2004	206104	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2002	93.14	"Canada"
"CAN"	"INJURE"	"NBR"	2005	204701	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2002	156415	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2000	162.4	"Canada"
"CAN"	"DEATH"	"NBR"	2012	2079	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2008	129764	"Canada"
"CAN"	"INJURE"	"NBR"	2010	172081	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2005	89.69	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2000	155838	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2009	103.61	"Canada"
"CAN"	"DEATH"	"NBR"	2004	2735	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2008	73.12	"Canada"
"CAN"	"DEATH"	"NBR"	2015	1858	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2001	151438	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2001	88.73	"Canada"
"CAN"	"INJURE"	"NBR"	2003	216123	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2007	83.71	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2009	65.9	"Canada"
"CAN"	"INJURE"	"NBR"	2012	166479	"Canada"
"CAN"	"INJURE"	"NBR"	2015	161902	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2004	85.48	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2003	147.17	"Canada"
"CAN"	"DEATH"	"NBR"	2005	2898	"Canada"
"CAN"	"DEATH"	"NBR"	2003	2777	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2005	148110	"Canada"
"CAN"	"INJURE"	"NBR"	2008	176394	"Canada"
"CAN"	"INJURE"	"NBR"	2014	155312	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2009	125456	"Canada"
"CAN"	"INJURE"	"NBR"	2002	222665	"Canada"
"CAN"	"DEATH"	"NBR"	2009	2216	"Canada"
"CAN"	"DEATH"	"NBR"	2008	2431	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2008	115.28	"Canada"
"CAN"	"DEATH"	"NBR"	2010	2238	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2015	118404	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2014	115491	"Canada"
"CAN"	"INJURE"	"NBR"	2006	199976	"Canada"
"CAN"	"DEATH"	"1000000HAB"	2006	88.15	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2004	147588	"Canada"
"CAN"	"ACCIDENTCASUAL"	"NBR"	2003	152980	"Canada"
"CAN"	"DEATH"	"NBR"	2006	2871	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2007	133.69	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2006	145.46	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2004	143.34	"Canada"
"CAN"	"DEATH"	"NBR"	2007	2753	"Canada"
"CAN"	"DEATH"	"1000000VEH"	2005	151.49	"Canada"
"CHE"	"DEATH"	"1000000HAB"	2003	74.4	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2002	70.42	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2005	54.99	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2006	49.44	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2004	69.02	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2015	41.85	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2002	102.27	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2004	98.89	"Switzerland"
"CHE"	"INJURE"	"NBR"	2016	21392	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2000	23737	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2000	82.4	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2003	107.52	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2011	18990	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2014	40.93	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2012	18148	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2001	75.24	"Switzerland"
"CHE"	"INJURE"	"NBR"	2015	21538	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2001	110.41	"Switzerland"
"CHE"	"INJURE"	"NBR"	2012	22218	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2013	17473	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2010	19609	"Switzerland"
"CHE"	"DEATH"	"NBR"	2006	370	"Switzerland"
"CHE"	"DEATH"	"NBR"	2003	546	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2014	29.68	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2015	30.53	"Switzerland"
"CHE"	"INJURE"	"NBR"	2014	21521	"Switzerland"
"CHE"	"INJURE"	"NBR"	2013	21379	"Switzerland"
"CHE"	"DEATH"	"NBR"	2004	510	"Switzerland"
"CHE"	"DEATH"	"NBR"	2005	409	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2008	20736	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2009	20506	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2013	33.25	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2007	21911	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2001	23896	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2002	23647	"Switzerland"
"CHE"	"DEATH"	"NBR"	2002	513	"Switzerland"
"CHE"	"DEATH"	"NBR"	2011	320	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2013	46.05	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2010	59.19	"Switzerland"
"CHE"	"INJURE"	"NBR"	2010	24237	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2011	56.67	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2010	41.79	"Switzerland"
"CHE"	"DEATH"	"NBR"	2015	253	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2000	122.77	"Switzerland"
"CHE"	"DEATH"	"NBR"	2010	327	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2012	58.94	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2016	17577	"Switzerland"
"CHE"	"INJURE"	"NBR"	2000	30058	"Switzerland"
"CHE"	"DEATH"	"NBR"	2007	384	"Switzerland"
"CHE"	"INJURE"	"NBR"	2011	23242	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2009	64.18	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2008	65.95	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2005	21706	"Switzerland"
"CHE"	"DEATH"	"NBR"	2012	339	"Switzerland"
"CHE"	"DEATH"	"NBR"	2001	544	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2004	22891	"Switzerland"
"CHE"	"DEATH"	"NBR"	2013	269	"Switzerland"
"CHE"	"INJURE"	"NBR"	2001	30160	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2008	46.68	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2009	45.07	"Switzerland"
"CHE"	"DEATH"	"NBR"	2009	349	"Switzerland"
"CHE"	"INJURE"	"NBR"	2007	27132	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2006	21491	"Switzerland"
"CHE"	"DEATH"	"NBR"	2000	592	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2007	71.7	"Switzerland"
"CHE"	"DEATH"	"NBR"	2014	243	"Switzerland"
"CHE"	"DEATH"	"NBR"	2008	357	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2005	78.34	"Switzerland"
"CHE"	"DEATH"	"NBR"	2016	216	"Switzerland"
"CHE"	"INJURE"	"NBR"	2008	25556	"Switzerland"
"CHE"	"INJURE"	"NBR"	2004	28746	"Switzerland"
"CHE"	"INJURE"	"NBR"	2005	26754	"Switzerland"
"CHE"	"DEATH"	"1000000VEH"	2006	70.04	"Switzerland"
"CHE"	"INJURE"	"NBR"	2009	25130	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2003	23840	"Switzerland"
"CHE"	"INJURE"	"NBR"	2002	29774	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2011	40.44	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2007	50.85	"Switzerland"
"CHE"	"INJURE"	"NBR"	2006	26718	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2015	17736	"Switzerland"
"CHE"	"INJURE"	"NBR"	2003	30098	"Switzerland"
"CHE"	"DEATH"	"1000000HAB"	2012	42.39	"Switzerland"
"CHE"	"ACCIDENTCASUAL"	"NBR"	2014	17803	"Switzerland"
"CHN"	"DEATH"	"1000000HAB"	2005	75.74	"Chinese Taipei"
"CHN"	"DEATH"	"1000000HAB"	2006	68.23	"Chinese Taipei"
"CHN"	"DEATH"	"1000000HAB"	2008	55.47	"Chinese Taipei"
"CHN"	"INJURE"	"NBR"	2006	431139	"Chinese Taipei"
"CHN"	"INJURE"	"NBR"	2007	380442	"Chinese Taipei"
"CHN"	"DEATH"	"1000000HAB"	2007	61.95	"Chinese Taipei"
"CHN"	"ACCIDENTCASUAL"	"NBR"	2009	238351	"Chinese Taipei"
"CHN"	"ACCIDENTCASUAL"	"NBR"	2010	219521	"Chinese Taipei"
"CHN"	"INJURE"	"NBR"	2005	469911	"Chinese Taipei"
"CHN"	"ACCIDENTCASUAL"	"NBR"	2008	265204	"Chinese Taipei"
"CHN"	"DEATH"	"NBR"	2006	89455	"Chinese Taipei"
"CHN"	"DEATH"	"NBR"	2007	81649	"Chinese Taipei"
"CHN"	"ACCIDENTCASUAL"	"NBR"	2007	327209	"Chinese Taipei"
"CHN"	"DEATH"	"1000000HAB"	2012	44.42	"Chinese Taipei"
"CHN"	"DEATH"	"NBR"	2013	58539	"Chinese Taipei"
"CHN"	"DEATH"	"NBR"	2014	58523	"Chinese Taipei"
"CHN"	"DEATH"	"1000000HAB"	2004	82.62	"Chinese Taipei"
"CHN"	"DEATH"	"NBR"	2012	59997	"Chinese Taipei"
"CHN"	"INJURE"	"NBR"	2004	480864	"Chinese Taipei"
"CHN"	"INJURE"	"NBR"	2013	213724	"Chinese Taipei"
"CHN"	"DEATH"	"NBR"	2015	58022	"Chinese Taipei"
"CHN"	"DEATH"	"1000000HAB"	2009	50.9	"Chinese Taipei"
"CHN"	"ACCIDENTCASUAL"	"NBR"	2006	378781	"Chinese Taipei"
"CHN"	"DEATH"	"NBR"	2011	62387	"Chinese Taipei"
"CHN"	"ACCIDENTCASUAL"	"NBR"	2004	517889	"Chinese Taipei"
"CHN"	"DEATH"	"1000000HAB"	2013	42.96	"Chinese Taipei"
"CHN"	"ACCIDENTCASUAL"	"NBR"	2011	210812	"Chinese Taipei"
"CHN"	"ACCIDENTCASUAL"	"NBR"	2012	204196	"Chinese Taipei"
"CHN"	"DEATH"	"NBR"	2010	65225	"Chinese Taipei"
"CHN"	"INJURE"	"NBR"	2008	304919	"Chinese Taipei"
"CHN"	"INJURE"	"NBR"	2014	211882	"Chinese Taipei"
"CHN"	"DEATH"	"1000000HAB"	2011	46.41	"Chinese Taipei"
"CHN"	"DEATH"	"1000000HAB"	2010	48.76	"Chinese Taipei"
"CHN"	"DEATH"	"NBR"	2005	98738	"Chinese Taipei"
"CHN"	"ACCIDENTCASUAL"	"NBR"	2005	450254	"Chinese Taipei"
"CHN"	"DEATH"	"NBR"	2009	67759	"Chinese Taipei"
"CHN"	"ACCIDENTCASUAL"	"NBR"	2015	187781	"Chinese Taipei"
"CHN"	"ACCIDENTCASUAL"	"NBR"	2014	196812	"Chinese Taipei"
"CHN"	"DEATH"	"NBR"	2004	107077	"Chinese Taipei"
"CHN"	"INJURE"	"NBR"	2011	237421	"Chinese Taipei"
